상가업소번호	상호명	상권업종대분류명	상권업종중분류명	상권업종소분류명	지번주소	도로명	구우편번호	신우편번호	경도	위도
11799605	아미엘리소호앤노호	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 논현동 92-6	서울특별시 강남구 도산대로50길	135010	6054	127.0373039	37.52183529
11805168	아딸	음식	분식	라면김밥분식	서울특별시 도봉구 창동 805	서울특별시 도봉구 노해로63다길	132793	1399	127.0460784	37.65525183
11797601	얌샘노량진점	음식	분식	라면김밥분식	서울특별시 동작구 노량진동 41-5	서울특별시 동작구 노량진로	156050	6928	126.9380208	37.51317221
11793649	피자헛송파사거리점	음식	패스트푸드	피자전문	서울특별시 송파구 송파동 96-3	서울특별시 송파구 송파대로	138170	5668	127.109877	37.50272543
11792008	피자헛강동2호점	음식	패스트푸드	피자전문	서울특별시 강동구 천호동 151-2	서울특별시 강동구 성안로	134020	5338	127.1356023	37.53846325
11797542	두남자국물닭갈비	음식	닭/오리요리	닭갈비전문	서울특별시 송파구 방이동 63-14	서울특별시 송파구 올림픽로32길	138050	5548	127.1093016	37.51402938
11805472	스타벅스서교동사거리점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 마포구 서교동 374-20	서울특별시 마포구 양화로	121894	4033	126.9185611	37.55340737
11797392	빽다방한양대점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 성동구 행당동 19-9	서울특별시 성동구 마조로	133070	4760	127.0408099	37.55989712
11794973	만끽치킨	음식	닭/오리요리	후라이드/양념치킨	서울특별시 강남구 역삼동 817-2	서울특별시 강남구 강남대로98길	135080	6129	127.0276692	37.50060864
11793915	일야에스프레소	음식	커피점/카페	커피전문점/카페/다방	서울특별시 마포구 염리동 172-1	서울특별시 마포구 독막로	121874	4155	126.9472554	37.54344889
11795811	동대문엽기떡볶이	음식	분식	떡볶이전문	서울특별시 용산구 이촌동 302-95	서울특별시 용산구 이촌로	140030	4427	126.9703908	37.52083841
11789387	토마루해물칼국수	음식	분식	국수/만두/칼국수	서울특별시 송파구 잠실동 233-11	서울특별시 송파구 백제고분로15길	138220	5568	127.0847979	37.50588572
11800520	아이니드팩토리	음식	커피점/카페	커피전문점/카페/다방	서울특별시 성동구 성수동1가 27-12	서울특별시 성동구 성수일로4길	133110	4780	127.0493457	37.54284624
11804320	빽다방장한평역점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 동대문구 장안동 433-22	서울특별시 동대문구 천호대로85길	130100	2644	127.066018	37.56249602
11806609	교촌치킨후암점	음식	닭/오리요리	후라이드/양념치킨	서울특별시 용산구 후암동 244-59	서울특별시 용산구 후암로	140901	4331	126.9779774	37.54850335
11797853	이디야커피마장동점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 성동구 마장동 478-37	서울특별시 성동구 고산자로	133812	4704	127.0373301	37.56996051
11797069	백령도생바지락칼국수	음식	분식	국수/만두/칼국수	서울특별시 용산구 이촌동 300-153	서울특별시 용산구 이촌로	140030	4426	126.9750038	37.51937378
11804540	빽다방	음식	커피점/카페	커피전문점/카페/다방	서울특별시 관악구 봉천동 864-1	서울특별시 관악구 관악로	151050	8787	126.95207	37.47915691
11802423	흥부손칼국수	음식	분식	국수/만두/칼국수	서울특별시 종로구 명륜4가 58-2	서울특별시 종로구 대명길	110524	3078	126.999698	37.58294701
11790549	돈치킨	음식	닭/오리요리	후라이드/양념치킨	서울특별시 중구 신당동 309-35	서울특별시 중구 다산로	100452	4608	127.0133282	37.55990492
11795987	뿔레치킨	음식	닭/오리요리	후라이드/양념치킨	서울특별시 광진구 화양동 5-27	서울특별시 광진구 아차산로33길	143914	5017	127.0707986	37.54212496
11797202	맥도날드상일동점	음식	패스트푸드	패스트푸드	서울특별시 강동구 상일동 377	서울특별시 강동구 상일로6길	134838	5288	127.1763472	37.54998164
11792231	피자미스터쏭	음식	패스트푸드	피자전문	서울특별시 영등포구 도림동 76-1	서울특별시 영등포구 도신로	150829	7368	126.9078125	37.50975209
11796864	파스쿠찌	음식	커피점/카페	커피전문점/카페/다방	서울특별시 마포구 상암동 1603	서울특별시 마포구 성암로	121904	3925	126.8909658	37.5811105
11801155	할머니포장마차멸치국수	음식	분식	국수/만두/칼국수	서울특별시 송파구 방이동 49-5	서울특별시 송파구 오금로11길	138050	5545	127.1135626	37.51527786
11795128	혜화돌쇠아저씨	음식	패스트푸드	피자전문	서울특별시 강남구 역삼동 818	서울특별시 강남구 테헤란로1길	135080	6129	127.0277947	37.49965456
11806202	군바리스타	음식	커피점/카페	커피전문점/카페/다방	서울특별시 중구 명동1가 29-1	서울특별시 중구 명동길	100021	4534	126.9848867	37.56391673
11797846	애플블러썸커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 중구 신당동 160-5	서울특별시 중구 난계로	100820	4579	127.0233243	37.56497082
11791406	미스터피자석계점	음식	패스트푸드	피자전문	서울특별시 노원구 월계동 54-1	서울특별시 노원구 석계로1길	139050	1902	127.0633718	37.61560962
11798623	도넛플랜트뉴욕시티	음식	제과제빵떡케익	제과점	서울특별시 강남구 청담동 126-6	서울특별시 강남구 압구정로79길	135957	6013	127.0509683	37.52553207
11802434	오리지날시카고	음식	패스트푸드	피자전문	서울특별시 종로구 동숭동 1-96	서울특별시 종로구 대학로10길	110809	3086	127.0037013	37.58160228
11794164	디렉터스커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 역삼동 615-18	서울특별시 강남구 강남대로110길	135080	6124	127.0273432	37.50394887
11797597	투썸플레이스광화문점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 종로구 신문로1가 33	서울특별시 종로구 새문안로	110061	3182	126.9741012	37.57039209
11794321	고대삼성삼통치킨	음식	닭/오리요리	후라이드/양념치킨	서울특별시 성북구 안암동5가 101-51	서울특별시 성북구 인촌로	136075	2856	127.0295021	37.58610619
11792499	할리스커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서대문구 연희동 141-52	서울특별시 서대문구 연희로32길	120826	3718	126.9378432	37.5767391
11801206	빌리엔젤	음식	커피점/카페	커피전문점/카페/다방	서울특별시 중구 충무로1가 52-5	서울특별시 중구 소공로	100747	4530	126.9809659	37.56090951
11799492	빨강떡볶이	음식	분식	떡볶이전문	서울특별시 송파구 가락동 159-22	서울특별시 송파구 송이로	138160	5707	127.1199697	37.498512
11794132	세컨드브레스	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서초구 양재동 98-4	서울특별시 서초구 양재천로	137130	6748	127.0397338	37.47609945
11792364	가회가정식백반칼국수	음식	분식	국수/만두/칼국수	서울특별시 송파구 가락동 49-1	서울특별시 송파구 송이로	138160	5714	127.1210283	37.49793419
11794594	영스낵	음식	분식	라면김밥분식	서울특별시 노원구 중계동 360-9	서울특별시 노원구 한글비석로	139220	1743	127.0763442	37.64924852
11802414	케이크만들기단하나	음식	제과제빵떡케익	제과점	서울특별시 종로구 명륜4가 54-1	서울특별시 종로구 대명길	110524	3078	126.9999565	37.58309337
11799752	미노르	음식	커피점/카페	커피전문점/카페/다방	서울특별시 은평구 갈현동 460-39	서울특별시 은평구 연서로25길	122050	3333	126.9184271	37.61666776
11794206	국대떡볶이	음식	분식	라면김밥분식	서울특별시 용산구 갈월동 89-3	서울특별시 용산구 한강대로	140807	4321	126.9721773	37.54316387
11802824	공차	음식	커피점/카페	커피전문점/카페/다방	서울특별시 종로구 동숭동 1-80	서울특별시 종로구 대학로8가길	110809	3086	127.0036245	37.5822684
11797363	빽다방종로관철점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 종로구 관철동 42-4	서울특별시 종로구 종로10길	110111	3189	126.9845236	37.56898647
11798587	카페피아노리브레	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 역삼동 818-5	서울특별시 강남구 강남대로96길	135080	6129	127.0286171	37.49990461
11802540	카니발피자고려대점	음식	패스트푸드	피자전문	서울특별시 성북구 안암동5가 104-119	서울특별시 성북구 안암로	136075	2856	127.0296758	37.58318824
11793930	오리지널시카고	음식	패스트푸드	피자전문	서울특별시 강남구 역삼동 817	서울특별시 강남구 강남대로98길	135080	6129	127.0273762	37.50053415
11775902	카페427	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 삼성동 143-40	서울특별시 강남구 테헤란로	135090	6159	127.0536202	37.50636089
11796806	파스쿠찌국악고점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 개포동 1197-2	서울특별시 강남구 논현로10길	135240	6312	127.0503827	37.47531149
11795920	SS플라워케이크	음식	제과제빵떡케익	제과점	서울특별시 중구 충무로3가 60-1	서울특별시 중구 퇴계로	100705	4554	126.9910387	37.56181597
11798005	친구네다락방	음식	커피점/카페	커피전문점/카페/다방	서울특별시 마포구 상수동 312-5	서울특별시 마포구 독막로15길	121829	4049	126.9215504	37.54859613
11799766	나폴레옹제과점잠실나루점	음식	제과제빵떡케익	제과점	서울특별시 송파구 신천동 11-4	서울특별시 송파구 올림픽로35가길	138240	5510	127.1034466	37.51743613
11800005	블룸앤구떼반포리체점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 서초구 반포동 30-25	서울특별시 서초구 서초중앙로	137040	6597	127.0120536	37.50295697
11800514	사진창고	음식	커피점/카페	커피전문점/카페/다방	서울특별시 성동구 성수동2가 309-59	서울특별시 성동구 성수이로7길	133120	4781	127.0542276	37.54157891
11797507	뜨르들로	음식	제과제빵떡케익	제과점	서울특별시 서대문구 대현동 104-36	서울특별시 서대문구 신촌로	120809	3780	126.9424829	37.55685879
11804299	빽다방종암사거리점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 성북구 종암동 132	서울특별시 성북구 종암로	136090	2797	127.0334984	37.6019072
11794278	마이파티룸	음식	커피점/카페	커피전문점/카페/다방	서울특별시 마포구 상수동 317-1	서울특별시 마포구 독막로	121829	4049	126.9205579	37.5483618
11805419	누나홀닭구로디지털단지역점	음식	닭/오리요리	후라이드/양념치킨	서울특별시 구로구 구로동 1124-42	서울특별시 구로구 디지털로32나길	152050	8391	126.9011806	37.48453338
11794436	IQ84CHURROS	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 역삼동 619-3	서울특별시 강남구 강남대로102길	135080	6128	127.0271636	37.50210023
11788452	프로포즈	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강동구 천호동 447	서울특별시 강동구 천호대로	134020	5339	127.1335092	37.53551046
11793692	커피빈파크에비뉴엔터식스한양대점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 성동구 행당동 155-1	서울특별시 성동구 왕십리로	133070	4765	127.0400086	37.55707033
11797565	남도바지락손칼국수	음식	분식	국수/만두/칼국수	서울특별시 동작구 노량진동 215-137	서울특별시 동작구 만양로	156050	6917	126.9477431	37.50793404
11802419	소나무길삼무곡	음식	커피점/카페	커피전문점/카페/다방	서울특별시 종로구 명륜4가 113-1	서울특별시 종로구 대학로11길	110524	3079	127.0004006	37.58205193
11804429	빽다방천호역로데오점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강동구 천호동 415-29	서울특별시 강동구 올림픽로70길	134020	5329	127.1267566	37.53918208
11803498	투더디프런트	음식	커피점/카페	커피전문점/카페/다방	서울특별시 종로구 동숭동 1-78	서울특별시 종로구 대학로12길	110809	3086	127.0037094	37.58184563
11798094	할리스커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 종로구 수송동 80	서울특별시 종로구 종로5길	110733	3151	126.9804448	37.57340246
