"Hrapx","Hrapy","Lat","Lon","Globvalue"
"500",493.75,291.75,34.2801,-100.9179,0.175
"501",279.1667,683.5,49.0994,-112.5334,0.175
"502",394.6667,634.5833,47.2654,-105.3111,0.1758
"503",219.3333,685,48.8897,-116.1844,0.1758
"504",818.5,434.9167,37.219,-85.2712,0.1758
"505",430.3333,633.4167,47.1319,-103.2127,0.1758
"506",262.6667,680.6667,48.8831,-113.5104,0.1758
"507",631.5,354.9167,35.332,-94.5522,0.1758
"508",253.3333,683.5,48.9287,-114.1072,0.1767
"509",452.4167,86.75,27.14,-102.9939,0.1767
"510",467.6667,59.9167,26.2098,-102.4568,0.1767
"511",840.9167,563.5833,41.2952,-81.991,0.1767
"512",469.5833,539.9167,43.1802,-101.2848,0.1767
"513",802.0833,227.4167,30.2576,-88.697,0.1767
"514",536.1667,19.75,25.1227,-100.0946,0.1767
"515",614.6667,54.8333,25.5425,-97.0738,0.1767
"516",796.8333,545.9167,41.3305,-84.4017,0.1767
"517",755,544.75,41.3663,-86.5287,0.1767
"518",549.4167,542.8333,43.0586,-97.0414,0.1767
"519",452.3333,664.25,48.2653,-101.8398,0.1767
"520",584.8333,587.1667,44.4903,-94.7406,0.1775
"521",463.5833,663.6667,47.9763,-101.1926,0.1775
"522",606.3333,70.9167,26.0057,-97.3015,0.1775
"523",364.1667,666.25,48.3134,-107.2043,0.1775
"524",456.3333,311.3333,35.1089,-102.5117,0.1775
"525",399.9167,649.8333,47.5745,-105.023,0.1775
"526",637.4167,346,35.2618,-94.3389,0.1775
"527",419.0833,636.8333,47.2187,-103.8887,0.1775
"528",349.25,630.75,47.2122,-108.0138,0.1775
"529",838.5,442,37.1965,-84.2896,0.1775
"530",574.0833,302.4167,33.9581,-97.3715,0.1775
"531",280.6667,680.5,49.0707,-112.4154,0.1783
"532",390.1667,639.8333,47.3703,-105.5916,0.1783
"533",375.5,647,47.5467,-106.4755,0.1783
"534",663.4167,410.75,37.2083,-92.576,0.1783
"535",406.4167,637.25,47.4139,-104.6146,0.1783
"536",799.6667,570.0833,41.9808,-83.8244,0.1792
"537",525.4167,260.4167,33.0674,-99.6662,0.1792
"538",527.3333,22,25.2189,-100.4061,0.1792
"539",446.5,292.4167,34.5318,-102.9805,0.1792
"540",545.1667,563.25,43.9008,-97.0827,0.1792
"541",714.5,530.5,41.1947,-88.6894,0.1792
"542",696.4167,77.0833,25.5355,-93.9755,0.1792
"543",376.5,639.5,47.3435,-106.3954,0.1792
"544",652.9167,415.5833,37.5235,-93.0101,0.1792
"545",471.3333,548.5833,43.771,-101.1498,0.1792
"546",461.3333,657.8333,47.8556,-101.3295,0.1792
"547",486.4167,551.5,43.8801,-100.3117,0.1792
"548",263.75,680.5833,48.8955,-113.4494,0.18
"549",409.8333,654.5833,47.713,-104.4298,0.18
"550",482.5,202.4167,31.1688,-101.6311,0.18
"551",520.9167,23.9167,25.2957,-100.6323,0.18
"552",455,657.9167,47.9226,-101.7052,0.18
"553",548.6667,556.5,43.4749,-97.002,0.18
"554",500.1667,328,35.2882,-100.4926,0.18
"555",445.3333,649.25,47.5278,-102.3042,0.18
"556",553.25,557.5833,43.4271,-96.7504,0.18
"557",385.9167,660.9167,47.8768,-105.8709,0.18
"558",461.9167,661.8333,47.8488,-101.3048,0.1808
"559",821.25,593.9167,42.5438,-82.3189,0.1808
"560",198.25,691.8333,49.065,-117.5481,0.1808
"561",488.8333,558.4167,44.0639,-100.1592,0.1808
"562",844.6667,225.8333,29.6592,-87.0987,0.1808
"563",792,565.25,41.933,-84.2839,0.1808
"564",231.5833,685,48.911,-115.4419,0.1808
"565",371.8333,653.5,47.7514,-106.7021,0.1808
"566",385.5,664.3333,48.3078,-105.9048,0.1808
"567",511.5,342.5833,35.6137,-99.931,0.1808
"568",328.1667,646.5833,47.6399,-109.3076,0.1808
"569",611.5833,126.5,27.3731,-96.8042,0.1817
"570",801.9167,513.3333,39.9054,-84.7548,0.1817
"571",425.0833,652.3333,47.6356,-103.5263,0.1817
"572",451.9167,80.5,26.9408,-103.0229,0.1817
"573",485.75,549.0833,43.5107,-100.4049,0.1817
"574",528.5,21.1667,25.1895,-100.3665,0.1817
"575",542.75,71.4167,26.1291,-99.6314,0.1817
"576",467.5833,304.25,34.7106,-102.0249,0.1817
"577",708.0833,423.9167,37.288,-90.4635,0.1817
"578",450.75,658.9167,47.7786,-101.9792,0.1817
"579",625.8333,558.75,43.2869,-92.8386,0.1817
"580",814.25,567.25,41.2893,-83.3203,0.1817
"581",734.25,428.1667,37.4724,-89.1596,0.1817
"582",237.1667,684.6667,48.9189,-115.0973,0.1817
"583",268.25,687.25,49.1989,-113.2325,0.1825
"584",447.9167,639.9167,47.1433,-102.1766,0.1825
"585",489.5833,549.5,43.7562,-100.1577,0.1825
"586",522.9167,548.0833,43.2205,-98.4113,0.1825
"587",394.25,640.8333,47.4042,-105.35,0.1825
"588",204.6667,688.3333,48.8685,-117.1036,0.1825
"589",377.8333,629.9167,47.1472,-106.3058,0.1825
"590",495.25,624.75,46.2553,-99.4674,0.1825
"591",508.8333,558.6667,44.0246,-99.0736,0.1825
"592",404.25,595.3333,45.5654,-104.7592,0.1833
"593",901,241.5,29.5526,-84.7946,0.1833
"594",362.5,634.75,47.2215,-107.2199,0.1833
"595",808.4167,466,38.2699,-85.2383,0.1833
"596",404.25,663.4167,48.1132,-104.7649,0.1833
"597",504.8333,636.75,46.9695,-98.8366,0.1833
"598",588.1667,439.5833,38.3542,-95.8824,0.1833
"599",239.75,687.5,49.0889,-114.9791,0.1833
"600",410.5833,661.3333,48.0472,-104.3844,0.1833
"601",350.8333,637.25,47.2894,-107.9315,0.1833
"602",803.9167,584.9167,42.4703,-83.3356,0.1833
"603",399.6667,645.8333,47.5892,-105.0286,0.1833
"604",529.3333,559.4167,43.8639,-97.9577,0.1833
"605",486.1667,657.75,48.0004,-99.8193,0.1833
"606",250.25,683.1667,48.9259,-114.2914,0.1833
"607",822.9167,442.6667,37.4252,-84.9561,0.1833
"608",803.8333,589.4167,42.5628,-83.2523,0.1833
"609",845.0833,228,29.5372,-87.0703,0.1842
"610",463.5,332.4167,35.2544,-102.1233,0.1842
"611",442.8333,597.8333,45.3147,-102.5543,0.1842
"612",251.25,686.75,49.1041,-114.2693,0.1842
"613",436.5,658.3333,47.9606,-102.8154,0.1842
"614",458.9167,603.0833,45.7655,-101.6484,0.1842
"615",534.9167,74.25,26.234,-99.9092,0.1842
"616",441,666.3333,47.9159,-102.5578,0.185
"617",225.5,688.6667,49.0358,-115.8528,0.185
"618",502.4167,542.1667,43.1431,-99.5281,0.185
"619",461.8333,605.8333,45.7744,-101.47,0.185
"620",211.4167,688.9167,48.9774,-116.709,0.185
"621",395.8333,658.4167,47.7661,-105.2745,0.185
"622",496.5833,574,44.4429,-99.6623,0.185
"623",442.9167,290.4167,34.3879,-103.1309,0.185
"624",497.3333,560.0833,43.5169,-99.7628,0.185
"625",423.25,641.1667,47.3974,-103.6084,0.185
"626",365.3333,649.4167,47.6671,-107.0955,0.185
"627",630.25,558.5,43.0878,-92.6733,0.185
"628",450.9167,255.9167,33.1327,-102.8392,0.1858
"629",214.9167,688,48.9456,-116.4846,0.1858
"630",614.5833,563.9167,43.1275,-93.4424,0.1858
"631",555.5,538.9167,43.1458,-96.6943,0.1858
"632",819.8333,465.5833,38.2254,-84.7219,0.1858
"633",433.5,661.1667,48.3021,-102.9956,0.1858
"634",483,551.0833,43.5596,-100.5388,0.1858
"635",900.5833,240,29.5217,-84.8289,0.1858
"636",752.8333,431.3333,37.277,-88.3492,0.1858
"637",255.8333,687.75,49.1149,-113.9973,0.1858
"638",802.5,586.5833,42.4903,-83.372,0.1858
"639",839.4167,604.8333,42.6484,-81.2181,0.1858
"640",419.75,631,47.1276,-103.8405,0.1858
"641",798.1667,573.4167,41.7337,-83.9405,0.1858
"642",522.75,628.8333,46.4872,-97.8596,0.1858
"643",422.0833,620.75,46.5335,-103.7139,0.1867
"644",798.1667,563.8333,41.8477,-84.011,0.1867
"645",440.0833,665.6667,48.103,-102.5941,0.1867
"646",395.1667,667.0833,48.1962,-105.3324,0.1867
"647",869.4167,596.5,42.0109,-79.9704,0.1867
"648",454.0833,550.8333,43.9038,-102.0681,0.1867
"649",845.5833,600.25,42.3854,-81.0196,0.1867
"650",842.5833,580.75,41.8225,-81.5679,0.1867
"651",533,550.3333,43.1474,-97.8351,0.1867
"652",636.5833,455.6667,38.1669,-93.526,0.1867
"653",469.5,312.5833,35.0717,-101.9166,0.1867
"654",642.25,451.8333,38.2486,-93.2483,0.1867
"655",540.1667,15.1667,24.9627,-99.9653,0.1875
"656",539.6667,12.9167,24.8911,-99.9903,0.1875
"657",478,656.0833,47.7902,-100.3423,0.1875
"658",710.8333,430.1667,37.6128,-90.1992,0.1875
"659",489.1667,608.1667,45.7148,-99.9051,0.1875
"660",870,230.9167,29.5324,-86.088,0.1875
"661",488.9167,330.25,35.4319,-100.9862,0.1875
"662",683.6667,422.1667,37.2536,-91.5966,0.1875
"663",862,242.4167,30.1448,-86.2314,0.1875
"664",336.25,633.3333,47.3012,-108.786,0.1875
"665",375.6667,643.1667,47.4769,-106.4484,0.1875
"666",373.8333,642,47.4278,-106.5549,0.1875
"667",496.25,619.3333,46.0795,-99.4267,0.1875
"668",427.3333,666.4167,48.2803,-103.3649,0.1875
"669",763.5,560.9167,41.7189,-85.8526,0.1875
"670",463.0833,551.1667,43.4143,-101.635,0.1875
"671",360.75,647.8333,47.5638,-107.3504,0.1883
"672",353.3333,656.9167,47.8526,-107.832,0.1883
"673",498.3333,89.9167,26.8748,-101.2228,0.1883
"674",489.5833,271.75,33.5552,-101.1578,0.1883
"675",806.25,566.25,41.863,-83.5784,0.1883
"676",735.9167,459.1667,38.2549,-88.7524,0.1883
"677",589.4167,409.3333,37.5632,-95.9874,0.1883
"678",263.9167,686.5,49.0283,-113.4881,0.1883
"679",574.9167,565.5833,43.7074,-95.4265,0.1883
"680",483.25,271.0833,33.5802,-101.4285,0.1883
"681",452.9167,668,48.2482,-101.8002,0.1883
"682",395,635.0833,47.2018,-105.3043,0.1883
"683",438.5,262.25,33.4223,-103.3569,0.1892
"684",835.75,583.5,42.0211,-81.8342,0.1892
"685",538.75,13.5833,24.9153,-100.021,0.1892
"686",806.0833,556.0833,41.5087,-83.7776,0.1892
"687",811.9167,599.8333,42.7154,-82.6627,0.1892
"688",825.8333,595.1667,42.476,-82.0733,0.1892
"689",485.4167,654.8333,47.8802,-99.8805,0.1892
"690",534.4167,10.5833,24.8302,-100.1854,0.1892
"691",455.6667,535.8333,43.184,-102.0548,0.1892
"692",829.1667,216.5833,29.4325,-87.7956,0.1892
"693",619.8333,421.6667,37.4109,-94.5732,0.1892
"694",445.0833,597.75,45.4717,-102.4452,0.1892
"695",500.6667,320.25,35.2173,-100.509,0.1892
"696",807.5833,566.9167,41.8376,-83.5038,0.1892
"697",358.6667,638.1667,47.4201,-107.4677,0.19
"698",396.25,659.8333,47.9901,-105.2482,0.19
"699",423.75,212.9167,31.7279,-104.0337,0.19
"700",468.0833,659,47.8106,-100.9521,0.19
"701",426.75,319.0833,35.1786,-103.8039,0.19
"702",527.25,607.8333,45.5289,-97.7631,0.19
"703",639.0833,442.9167,38.2858,-93.4164,0.19
"704",873.25,231.3333,29.492,-85.9616,0.19
"705",597.75,460.5833,38.3379,-95.3561,0.19
"706",448.8333,254.25,33.0975,-102.9331,0.19
"707",805.3333,583.9167,42.3953,-83.2823,0.19
"708",534.5833,636.8333,46.8149,-97.1115,0.19
"709",443.4167,665.75,48.1879,-102.4036,0.19
"710",539.25,332,35.216,-98.7279,0.19
"711",353.8333,649.8333,47.6472,-107.774,0.1908
"712",223.1667,687.25,49.0163,-115.9808,0.1908
"713",453.75,87.8333,27.1756,-102.9338,0.1908
"714",805.3333,190.4167,28.6863,-88.9816,0.1908
"715",212.5,689.9167,48.9678,-116.6522,0.1908
"716",214.5833,688.1667,48.9422,-116.5067,0.1908
"717",801.75,582.5833,42.3885,-83.4859,0.1908
"718",556,565.4167,44.0148,-96.4773,0.1908
"719",520.4167,315,34.8386,-99.6819,0.1908
"720",537.6667,11.8333,24.8616,-100.0652,0.1908
"721",706.5,436.1667,37.3685,-90.4626,0.1908
"722",520.0833,96.1667,27.0741,-100.3983,0.1908
"723",769,441.0833,37.623,-87.4354,0.1908
"724",486,664.75,48.1472,-99.8182,0.1908
"725",804.8333,581.4167,42.3489,-83.3591,0.1908
"726",413.25,295.6667,34.7835,-104.4394,0.1908
"727",380.5833,647.75,47.6318,-106.1896,0.1917
"728",419.8333,665.1667,47.9641,-103.8277,0.1917
"729",518.0833,553.0833,43.2309,-98.6443,0.1917
"730",815,531.4167,40.3271,-83.8343,0.1917
"731",428.75,658.5,48.0593,-103.2818,0.1917
"732",753.1667,457.9167,38.1779,-87.9215,0.1917
"733",289.4167,685.75,49.2318,-111.9254,0.1917
"734",499.5833,98.75,27.2081,-101.1606,0.1917
"735",532.0833,64.3333,26.2454,-100.0734,0.1917
"736",313.9167,646.25,47.678,-110.1659,0.1917
"737",529.5833,561.3333,43.9138,-97.9331,0.1917
"738",823.25,597.0833,42.6648,-82.1602,0.1917
"739",882,236.75,29.5926,-85.5638,0.1925
"740",456.75,597.6667,45.4383,-101.7818,0.1925
"741",400,654.5833,47.7827,-105.0233,0.1925
"742",411.1667,638.6667,47.4469,-104.3372,0.1925
"743",581.5,628.5,46.1673,-94.495,0.1925
"744",813.1667,583.9167,42.3206,-82.9094,0.1925
"745",669.5833,136.5,27.3411,-94.5725,0.1925
"746",511.4167,261.6667,33.0624,-100.2498,0.1925
"747",803.8333,530.9167,40.4612,-84.3661,0.1925
"748",463.0833,305.9167,34.7453,-102.2187,0.1925
"749",432.5833,632.4167,47.1036,-103.0834,0.1933
"750",410.4167,653.5,47.7585,-104.3986,0.1933
"751",256.25,682.9167,48.9517,-113.9249,0.1933
"752",420.25,656.4167,47.787,-103.8107,0.1933
"753",524.75,22.25,25.2312,-100.4986,0.1933
"754",438.8333,264.4167,33.4933,-103.3391,0.1933
"755",870.5833,550.75,40.4627,-80.8781,0.1933
"756",432.0833,646.4167,47.605,-103.0895,0.1933
"757",365.0833,632.4167,47.1723,-107.0697,0.1933
"758",746,210.9167,30.1808,-91.0393,0.1933
"759",458.8333,47.9167,26.1118,-102.8466,0.1933
"760",549.5,565.0833,44.1152,-96.8299,0.1933
"761",414.3333,637.25,47.2089,-104.1675,0.1933
"762",408.4167,643,47.3504,-104.4963,0.1933
"763",432.4167,626.6667,46.5296,-103.081,0.1933
"764",798.1667,584.6667,42.5272,-83.6204,0.1933
"765",456.8333,658.75,48.0212,-101.5934,0.1933
"766",388.9167,634.25,47.2925,-105.6582,0.1933
"767",557.6667,342.75,35.4679,-97.8638,0.1933
"768",623.8333,423.9167,37.4503,-94.3693,0.1933
"769",559.9167,70.0833,26.0702,-99.004,0.1933
"770",649,93.25,26.4661,-95.6005,0.1933
"771",224.5,690.1667,48.9952,-115.9267,0.1942
"772",482.1667,55.1667,26.012,-101.9321,0.1942
"773",806.1667,539.5,40.5648,-84.1519,0.1942
"774",466.5833,660,47.9738,-101.0024,0.1942
"775",595.9167,588.3333,44.5504,-94.1194,0.1942
"776",825.9167,584.5,42.1492,-82.2871,0.1942
"777",799.5833,583.4167,42.4496,-83.5766,0.1942
"778",376.8333,633.75,47.198,-106.3801,0.1942
"779",503.6667,557.75,43.9697,-99.3616,0.1942
"780",574.8333,344.8333,35.4718,-97.0888,0.1942
"781",343.5,680.9167,49.3133,-108.5558,0.1942
"782",389.9167,644,47.5432,-105.6096,0.1942
"783",561.3333,104.75,26.9731,-98.7995,0.1942
"784",603.4167,554.1667,43.324,-94.0557,0.195
"785",274.8333,680.1667,48.9652,-112.7711,0.195
"786",765,456.25,38.2346,-87.3884,0.195
"787",794.5833,228.5833,30.363,-88.9727,0.195
"788",612.25,53.5833,25.5106,-97.1676,0.195
"789",386.4167,668.1667,48.244,-105.8534,0.195
"790",858.0833,206.75,28.666,-86.8429,0.195
"791",399.5,643.4167,47.4107,-105.0326,0.195
"792",434.75,236,32.4631,-103.5555,0.195
"793",501.4167,98.0833,27.1748,-101.091,0.1958
"794",817.25,587.0833,42.3329,-82.6509,0.1958
"795",690.75,420.1667,37.4875,-91.2304,0.1958
"796",692.9167,492.6667,39.8998,-90.2764,0.1958
"797",477.8333,577.9167,44.8197,-100.6767,0.1958
"798",389.1667,634.3333,47.1626,-105.6494,0.1958
"799",635.5,556.5,43.2503,-92.3371,0.1958
"800",424,659.4167,48.0893,-103.564,0.1958
"801",457.6667,631.9167,47.0337,-101.6137,0.1958
"802",826.4167,441.75,37.3475,-84.8183,0.1958
"803",663.5,594.4167,44.5277,-90.3798,0.1958
"804",423.75,656.4167,47.8044,-103.5955,0.1958
"805",517.5833,656.4167,47.77,-97.9592,0.1958
"806",590.25,566.5,43.269,-94.6975,0.1958
"807",482.9167,307.5833,34.7826,-101.3424,0.1958
"808",465.25,664.1667,48.2326,-101.0737,0.1958
"809",511.9167,560.5,44.0609,-98.8952,0.1967
"810",697,77.75,25.5568,-93.9499,0.1967
"811",827.1667,571.25,41.7016,-82.4873,0.1967
"812",552.9167,67,25.9799,-99.2715,0.1967
"813",834.5833,440.75,37.2054,-84.4795,0.1967
"814",772.1667,218.0833,30.1834,-89.9541,0.1967
"815",704.1667,79.0833,25.5692,-93.6823,0.1967
"816",579,103.5833,27.0044,-98.1566,0.1967
"817",623.4167,114,26.9391,-96.4295,0.1967
"818",520,263,33.1623,-99.8899,0.1967
"819",772.5,575.6667,42.5343,-85.0419,0.1967
"820",259.8333,684.5,49.1104,-113.7248,0.1967
"821",830.5,532.0833,40.3108,-83.0794,0.1967
"822",441.8333,655.9167,47.8073,-102.4981,0.1967
"823",806.5,587.25,42.4868,-83.1678,0.1967
"824",910.8333,243.25,29.5064,-84.4046,0.1967
"825",690.4167,427.9167,37.2968,-91.2854,0.1975
"826",194.5833,690.0833,48.9005,-117.7389,0.1975
"827",810.25,572.75,41.9697,-83.2665,0.1975
"828",479.6667,607.6667,45.7275,-100.4597,0.1975
"829",613.8333,46,25.2521,-97.1474,0.1975
"830",463,667.4167,48.2165,-101.2089,0.1975
"831",823.5,466.75,38.2155,-84.5402,0.1975
"832",652.8333,416.9167,37.5533,-93.0032,0.1975
"833",555.9167,532.5833,42.9155,-96.715,0.1975
"834",339.25,651.3333,47.6584,-108.658,0.1975
"835",493.0833,575.0833,44.4024,-99.8284,0.1975
"836",393.5833,661.0833,48.03,-105.4072,0.1975
"837",710.6667,372.4167,35.4928,-90.8933,0.1975
"838",826.6667,220.0833,29.6458,-87.8454,0.1975
"839",551.9167,383.6667,36.9307,-97.8661,0.1975
"840",692.25,415.1667,37.2496,-91.222,0.1975
"841",758.4167,543,41.1844,-86.4064,0.1975
"842",521.6667,559.4167,43.8931,-98.3674,0.1975
"843",805.5833,568.1667,41.8948,-83.5747,0.1975
"844",528.0833,547.5833,43.4229,-98.1062,0.1975
"845",902.0833,243.25,29.6044,-84.7297,0.1983
"846",422.3333,652.25,47.7976,-103.6761,0.1983
"847",750.5,551.0833,41.8454,-86.5767,0.1983
"848",448.8333,607.4167,45.9653,-102.1931,0.1983
"849",766.0833,575.5,42.6015,-85.3602,0.1983
"850",697.9167,420.25,37.3715,-90.904,0.1983
"851",782.8333,556,41.7866,-84.8945,0.1983
"852",847.75,228,29.6403,-86.9596,0.1983
"853",254.0833,682.25,48.9697,-114.054,0.1983
"854",497.0833,48.5,26.047,-101.4387,0.1983
"855",392.75,637.5833,47.2686,-105.436,0.1983
"856",418,256.25,33.3512,-104.2522,0.1992
"857",489.1667,632.3333,46.8638,-99.7752,0.1992
"858",250.9167,686.9167,49.0764,-114.2869,0.1992
"859",284.75,688.3333,49.3114,-112.2339,0.1992
"860",388.0833,651.6667,47.624,-105.7214,0.1992
"861",545.3333,265.9167,33.0943,-98.8032,0.1992
"862",820.6667,554.6667,41.2673,-83.1141,0.1992
"863",492.25,634,46.9309,-99.5824,0.1992
"864",612.1667,51,25.4121,-97.1815,0.1992
"865",773.75,552.1667,41.3318,-85.5044,0.1992
"866",431.8333,259.25,33.3867,-103.654,0.2
"867",608.4167,450.0833,38.2911,-94.9056,0.2
"868",856.6667,536.6667,40.1592,-81.7923,0.2
"869",546.1667,400.1667,37.5716,-98.0612,0.2
"870",220.1667,688.5833,48.9159,-116.1663,0.2
"871",461.5,550.0833,43.8296,-101.6703,0.2
"872",342.1667,670.6667,48.3335,-108.5465,0.2
"873",474.0833,443.3333,38.7083,-101.3618,0.2
"874",461.9167,666,48.074,-101.2846,0.2
"875",757.1667,559.4167,41.7964,-86.1685,0.2
"876",480,574.4167,44.5824,-100.5718,0.2
"877",526.5,355.0833,35.8286,-99.2107,0.2008
"878",461.5,207.5,31.3436,-102.481,0.2008
"879",804.0833,550.25,41.3884,-83.9792,0.2008
"880",237,689.3333,49.1595,-115.1641,0.2008
"881",703,445.1667,38.3672,-90.3424,0.2008
"882",604.75,357.5833,35.4251,-95.7007,0.2008
"883",826.8333,581.5,42.0287,-82.3031,0.2008
"884",445.4167,294.5,34.6396,-103.0246,0.2008
"885",710.5833,461.25,38.1478,-89.9797,0.2008
"886",513.5833,292.1667,34.173,-100.0498,0.2008
"887",592.75,569,44.0416,-94.4768,0.2017
"888",539.75,439.0833,38.3297,-98.2001,0.2017
"889",640.1667,219.75,30.9844,-95.1626,0.2017
"890",785.1667,580.4167,42.574,-84.335,0.2017
"891",249.1667,688.25,49.1453,-114.411,0.2017
"892",514.75,555.1667,43.8171,-98.7783,0.2017
"893",478.4167,318.75,35.0358,-101.4917,0.2017
"894",246,683.8333,48.959,-114.5544,0.2017
"895",466.8333,300.75,34.6757,-102.0597,0.2017
"896",840.9167,469.1667,38.1057,-83.7295,0.2017
"897",474.5833,326.75,35.2503,-101.64,0.2017
"898",867.6667,539.4167,40.1078,-81.2387,0.2017
"899",835.5,584.5,42.0435,-81.8269,0.2017
"900",707,216.25,30.6145,-92.5231,0.2017
"901",415,643.9167,47.458,-104.1177,0.2017
"902",384.5,668.1667,48.2923,-105.9571,0.2017
"903",405.1667,633.9167,47.2319,-104.6943,0.2017
"904",496.25,574.1667,44.5086,-99.6731,0.2025
"905",767.5,551.5,41.8154,-85.7121,0.2025
"906",527.6667,319.5,35.0348,-99.3287,0.2025
"907",742.6667,451.9167,38.2064,-88.4451,0.2025
"908",755.8333,567.3333,42.4798,-86.0087,0.2025
"909",446.6667,323.5,35.3622,-102.8966,0.2025
"910",465.5,622,46.5477,-101.195,0.2025
"911",798.9167,228,30.301,-88.8123,0.2025
"912",520,667.75,48.1591,-97.7514,0.2025
"913",744.25,173.75,27.9264,-91.4957,0.2025
"914",720.75,586.5,43.0099,-87.6359,0.2025
"915",512.75,316.5,34.7184,-100.0103,0.2025
"916",432.75,654.8333,47.8225,-103.0683,0.2025
"917",370.75,646.75,47.5244,-106.7557,0.2025
"918",528.5,29,25.4432,-100.3435,0.2025
"919",581.9167,446.4167,38.3272,-96.17,0.2025
"920",485.8333,558.75,44.0183,-100.3128,0.2025
"921",462.25,633.0833,46.9613,-101.3387,0.2025
"922",395.9167,608.5833,46.014,-105.2129,0.2033
"923",458.0833,310.3333,34.8543,-102.4273,0.2033
"924",786.6667,571.8333,41.8281,-84.5224,0.2033
"925",801.0833,583.8333,42.4672,-83.4948,0.2033
"926",570.5833,552.3333,43.6079,-95.7982,0.2033
"927",524.6667,68.75,26.0997,-100.3072,0.2033
"928",444.6667,315.3333,35.3255,-103.0182,0.2033
"929",387.75,634.3333,47.1593,-105.7329,0.2033
"930",737.25,427.25,37.4063,-89.0341,0.2033
"931",311.1667,684.75,49.3497,-110.5756,0.2033
"932",556.9167,298.25,34.1098,-98.1651,0.2033
"933",812.75,193.0833,28.5751,-88.6881,0.2033
"934",827.1667,591.0833,42.3546,-82.0947,0.2033
"935",419.5833,666.25,48.3202,-103.833,0.2033
"936",428.75,629,46.9851,-103.3106,0.2033
"937",572.1667,572.5,44.2488,-95.5533,0.2033
"938",482,659.25,47.9285,-100.083,0.2033
"939",451.75,208.5,31.3783,-102.872,0.2033
"940",448.5833,659.6667,47.8007,-102.1088,0.2033
"941",513,565.25,44.1748,-98.8179,0.2033
"942",480.5833,662.4167,48.0241,-100.1528,0.2033
"943",424.25,657.3333,48.007,-103.5528,0.2033
"944",631.8333,549.75,42.7973,-92.5592,0.2042
"945",607.0833,463.25,38.3026,-94.8887,0.2042
"946",439.4167,659.1667,48.1008,-102.6375,0.2042
"947",425,663.75,47.9424,-103.5267,0.2042
"948",818.8333,579.5,42.0949,-82.7221,0.2042
"949",752.1667,558.3333,41.803,-86.4267,0.2042
"950",516.3333,562.75,43.7434,-98.5851,0.2042
"951",509.1667,549,43.3624,-99.1473,0.2042
"952",854.5,593.4167,42.1143,-80.7391,0.2042
"953",467.9167,599,45.4182,-101.1361,0.2042
"954",228.9167,686.5833,48.9223,-115.6174,0.2042
"955",468.75,555.1667,43.927,-101.2612,0.2042
"956",276.4167,688.75,49.2792,-112.7466,0.2042
"957",391.8333,658.1667,48.019,-105.5184,0.2042
"958",387,652.3333,47.6851,-105.7952,0.2042
"959",757.3333,540.3333,41.1277,-86.4816,0.205
